CustomerID,Age,Annual_Income,Spending_Score,Gender
9733,39,57748,99,Male
9734,33,15000,5,Female
9735,58,75580,73,Male
9736,27,77901,28,Male
9737,41,67420,83,Female
9738,35,36613,69,Male
9739,66,67339,87,Male
9740,35,60452,44,Male
9741,24,69489,16,Male
9742,21,91022,71,Male
9743,43,56430,78,Male
9744,22,63630,22,Male
9745,33,42712,73,Female
9746,52,78433,23,Male
9747,43,74054,43,Female
9748,35,64331,68,Male
9749,46,38937,43,Female
9750,40,46333,26,Female
9751,31,23374,41,Male
9752,32,46097,70,Female
9753,66,74187,31,Male
9754,50,67915,17,Female
9755,42,63193,9,Female
9756,38,89685,91,Female
9757,34,66090,55,Female
9758,40,48456,6,Male
9759,60,46001,70,Male
9760,34,55365,64,Female
9761,31,50996,4,Female
9762,46,79059,67,Male
9763,37,68428,88,Female
9764,47,53606,56,Female
9765,36,54367,18,Male
9766,56,74064,32,Female
9767,30,80218,85,Female
9768,35,23131,48,Female
9769,40,56575,29,Male
9770,63,61829,32,Female
9771,50,70962,25,Female
9772,56,62259,76,Male
9773,57,68143,63,Male
9774,35,55260,9,Male
9775,26,43882,71,Male
9776,50,75683,14,Male
9777,49,76318,20,Female
9778,34,73036,84,Female
9779,36,76595,10,Female
9780,44,40565,11,Female
9781,23,49851,39,Female
9782,52,82397,19,Male
9783,54,67124,19,Male
9784,51,61123,43,Male
9785,37,54962,61,Male
9786,42,85357,70,Female
9787,21,24591,72,Male
9788,27,65881,65,Female
9789,27,58667,23,Female
9790,41,34949,60,Male
9791,38,92332,10,Female
9792,28,15000,63,Male
9793,44,62425,2,Male
9794,33,70569,36,Male
9795,43,40498,57,Male
9796,47,65545,66,Male
9797,66,55510,79,Female
9798,33,79760,20,Female
9799,24,130273,42,Female
9800,33,66771,21,Male
9801,52,72080,94,Female
9802,33,40496,88,Female
9803,57,64295,66,Female
9804,29,52539,38,Male
9805,52,75576,86,Male
9806,66,31479,93,Female
9807,38,38529,78,Female
9808,67,83600,69,Female
9809,60,64199,24,Female
9810,53,86476,26,Male
9811,65,67274,2,Female
9812,34,70195,46,Female
9813,49,53809,34,Female
9814,58,56127,62,Male
9815,23,79288,87,Male
9816,41,57135,41,Female
9817,44,83670,99,Male
9818,37,57802,15,Male
9819,42,36407,55,Male
9820,19,34584,3,Female
9821,26,56565,76,Male
9822,45,78314,38,Female
9823,55,46698,51,Male
9824,20,74635,17,Male
9825,37,62014,91,Female
9826,23,72124,83,Female
9827,56,54206,49,Male
9828,50,63660,21,Male
9829,18,78774,88,Female
9830,54,59656,24,Male
9831,23,49502,83,Female
9832,62,23645,95,Female
9833,51,70830,40,Female
9834,64,44566,20,Male
9835,32,49589,79,Male
9836,62,38582,35,Female
9837,43,55398,48,Male
9838,31,101950,99,Female
9839,24,67040,33,Male
9840,63,47117,56,Male
9841,48,50873,41,Male
9842,41,31225,54,Male
9843,48,37387,44,Female
9844,46,34209,82,Male
9845,59,65406,81,Female
9846,49,68934,72,Male
9847,34,61551,84,Female
9848,31,67396,11,Male
9849,57,44675,94,Female
9850,53,37034,91,Male
9851,65,36907,14,Female
9852,41,36021,42,Male
9853,62,67173,79,Male
9854,44,100273,12,Male
9855,42,39054,84,Female
9856,49,53161,17,Female
9857,69,64057,90,Male
9858,35,54419,78,Female
9859,63,66659,25,Male
9860,35,48492,26,Male
9861,54,46393,47,Male
9862,43,56353,25,Female
9863,26,66531,89,Female
9864,52,85649,60,Male
9865,25,67532,60,Female
9866,37,54956,27,Female
9867,59,76615,43,Male
9868,39,80002,76,Male
9869,36,53933,20,Female
9870,47,57080,63,Male
9871,45,51457,80,Male
9872,52,76418,25,Female
9873,60,61483,27,Female
9874,28,31889,52,Female
9875,48,68123,82,Male
9876,66,89792,10,Male
9877,65,91372,50,Female
9878,56,50417,30,Female
9879,53,46067,1,Male
9880,47,97957,54,Female
9881,40,91334,4,Female
9882,36,69346,87,Male
9883,29,25756,7,Male
9884,32,47873,30,Female
9885,48,38128,90,Female
9886,60,96247,65,Male
9887,54,29488,29,Male
9888,54,96072,25,Male
9889,32,57889,40,Male
9890,46,36046,26,Female
9891,67,79735,17,Male
9892,60,72589,31,Male
9893,43,34675,61,Female
9894,61,59495,8,Female
9895,19,87511,69,Female
9896,37,51801,1,Male
9897,32,93594,79,Female
9898,69,45104,100,Male
9899,21,27559,71,Male
9900,39,60904,46,Female
9901,67,30787,91,Male
9902,55,62497,99,Female
9903,40,60102,91,Female
9904,43,44821,20,Male
9905,68,97573,82,Male
9906,28,59920,40,Male
9907,45,77287,2,Female
9908,19,78574,94,Female
9909,25,95220,61,Female
9910,46,35811,94,Male
9911,28,24850,71,Female
9912,54,94480,77,Female
9913,35,71622,97,Female
9914,67,62526,30,Male
9915,31,57334,30,Male
9916,27,53787,87,Male
9917,52,77223,45,Female
9918,26,31124,24,Female
9919,52,69546,84,Male
9920,28,80626,92,Male
9921,61,74865,56,Female
9922,29,58572,83,Female
9923,20,59946,61,Female
9924,56,85713,13,Male
9925,31,71638,80,Male
9926,45,95103,56,Male
9927,28,25146,15,Male
9928,56,78134,11,Female
9929,42,43774,12,Female
9930,38,58541,86,Female
9931,27,87520,89,Male
9932,60,39952,3,Male
9933,32,102312,24,Female
9934,36,82113,89,Male
9935,65,71584,9,Male
9936,39,41359,92,Female
9937,38,56405,46,Male
9938,69,52832,94,Male
9939,61,35353,71,Female
9940,49,81875,60,Female
9941,67,51912,11,Female
9942,40,56489,10,Male
9943,30,57499,3,Female
9944,22,55716,19,Female
9945,21,70609,2,Male
9946,45,47546,17,Male
9947,31,80366,93,Female
9948,25,48081,2,Female
9949,26,59429,53,Male
9950,68,33868,16,Male
9951,52,81433,10,Male
9952,54,86516,68,Female
9953,38,74317,43,Male
9954,35,63408,90,Female
9955,50,59277,58,Female
9956,25,28755,60,Female
9957,68,32905,24,Male
9958,66,75009,76,Male
9959,34,56384,85,Female
9960,60,32815,16,Female
9961,48,31893,100,Male
9962,51,72698,99,Female
9963,23,77479,9,Male
9964,39,29321,6,Female
9965,31,63041,65,Male
9966,20,67757,78,Female
9967,29,48326,24,Female
9968,53,84794,10,Female
9969,29,53104,82,Male
9970,62,25662,73,Male
9971,19,56107,27,Male
9972,19,87359,83,Female
9973,32,53090,100,Female
9974,40,39062,3,Male
9975,46,72564,38,Male
9976,34,65168,73,Male
9977,49,59941,74,Female
9978,24,69542,73,Male
9979,47,46166,17,Male
9980,45,47999,48,Female
9981,31,74550,49,Male
9982,61,40672,43,Male
9983,47,92298,84,Male
9984,34,84587,7,Male
9985,49,37117,68,Male
9986,63,89516,74,Female
9987,23,63043,21,Male
9988,68,87695,78,Male
9989,41,62668,25,Male
9990,23,56456,81,Male
9991,44,54370,61,Female
9992,35,15000,28,Male
9993,41,78542,78,Female
9994,54,45857,52,Male
9995,41,79196,13,Male
9996,55,93479,34,Male
9997,51,48448,67,Female
9998,57,47267,4,Male
9999,64,80155,44,Male
10000,32,50649,15,Male
10001,28,86344,84,Male
10002,39,46176,8,Male
10003,41,88764,5,Female
10004,18,53885,66,Male
10005,35,66604,92,Female
10006,61,79645,86,Female
10007,29,70230,73,Female
10008,60,81413,92,Male
10009,45,30880,46,Female
10010,57,51855,65,Male
10011,24,61264,100,Female
10012,40,44689,66,Male
10013,38,79415,26,Male
10014,51,49755,31,Male
10015,28,44730,51,Male
10016,39,78809,41,Male
10017,59,39090,51,Female
10018,52,40065,19,Male
10019,69,70165,95,Female
10020,46,86876,73,Male
10021,59,63233,3,Male
10022,45,27683,38,Male
10023,35,73698,70,Male
10024,31,48148,45,Male
10025,35,82415,71,Male
10026,45,52406,41,Male
10027,41,82878,25,Male
10028,25,51643,89,Male
10029,59,46225,50,Female
10030,62,21648,1,Female
10031,25,46808,54,Female
10032,21,63545,86,Male
10033,44,62008,84,Female
10034,53,72232,13,Male
10035,22,84882,40,Male
10036,50,60573,21,Male
10037,66,61354,87,Female
10038,51,82257,41,Female
10039,47,64620,61,Male
10040,25,41536,33,Male
10041,56,49557,73,Female
10042,64,17402,29,Female
10043,43,41265,55,Female
10044,54,26193,32,Female
10045,51,67020,11,Female
10046,24,84230,52,Female
10047,57,41183,36,Female
10048,45,41927,93,Female
10049,56,78862,31,Female
10050,56,50982,14,Male
10051,45,65134,63,Male
10052,31,74862,52,Male
10053,67,45838,54,Male
10054,55,46226,50,Female
10055,21,49872,89,Male
10056,59,28928,54,Male
10057,35,69733,90,Male
10058,61,72017,86,Female
10059,65,61593,73,Female
10060,42,87193,97,Female
10061,24,54776,87,Male
10062,55,72351,99,Male
10063,45,69716,84,Male
10064,22,44017,97,Male
10065,20,83097,35,Female
10066,61,62563,30,Female
10067,48,79492,55,Male
10068,64,33981,94,Male
10069,59,62195,86,Female
10070,37,50788,1,Male
10071,36,42970,15,Female
10072,65,88189,25,Female
10073,28,63905,20,Female
10074,57,30460,71,Male
10075,20,50053,16,Female
10076,40,78781,52,Male
10077,24,42942,87,Male
10078,40,40900,85,Female
10079,24,57059,65,Male
10080,63,69386,84,Male
10081,51,45434,83,Female
10082,59,67814,70,Male
10083,36,60697,96,Male
10084,26,63128,1,Male
10085,65,15000,94,Male
10086,68,60318,16,Male
10087,35,54986,27,Male
10088,58,67806,18,Male
10089,65,46923,77,Male
10090,62,52581,44,Male
10091,59,70662,50,Male
10092,42,88914,92,Female
10093,69,33508,74,Male
10094,31,70262,14,Female
10095,61,84398,52,Male
10096,42,73894,93,Male
10097,36,83050,75,Male
10098,56,49129,50,Female
10099,32,84735,91,Male
10100,33,45510,17,Male
10101,44,61102,3,Male
10102,57,49952,62,Male
10103,27,50756,95,Female
10104,21,25572,21,Male
10105,68,20563,33,Female
10106,36,83535,1,Male
10107,45,24019,70,Male
10108,38,65008,56,Female
10109,64,34019,4,Female
10110,31,43028,22,Male
10111,50,73686,77,Female
10112,65,63240,58,Male
10113,27,57457,44,Male
10114,36,82893,57,Male
10115,47,54206,94,Female
10116,39,84599,40,Female
10117,20,38611,90,Male
10118,54,36204,56,Male
10119,58,57236,63,Male
10120,35,60065,39,Female
10121,28,42832,7,Female
10122,65,54477,14,Male
10123,19,87295,90,Male
10124,29,52112,18,Female
10125,23,21272,55,Female
10126,60,25133,56,Female
10127,57,101732,88,Female
10128,61,89011,57,Male
10129,46,51279,58,Female
10130,47,76211,25,Female
10131,19,65208,96,Male
10132,26,85410,70,Female
10133,64,38575,80,Female
10134,19,39140,3,Male
10135,46,86387,21,Male
10136,50,30135,32,Male
10137,27,61396,2,Male
10138,51,59105,20,Female
10139,61,75685,75,Male
10140,25,62797,18,Male
10141,54,57359,54,Female
10142,50,52389,75,Male
10143,64,40103,99,Male
10144,23,56678,36,Male
10145,61,83301,76,Female
10146,57,54281,61,Female
10147,62,88125,60,Female
10148,36,74620,95,Female
10149,49,69531,36,Male
10150,44,56763,94,Female
10151,18,47431,44,Female
10152,60,93631,68,Male
10153,69,75871,66,Female
10154,50,57212,44,Female
10155,57,93982,77,Female
10156,49,72580,90,Female
10157,22,31590,29,Female
10158,34,51469,48,Male
10159,25,74542,36,Male
10160,59,90151,92,Male
10161,51,107226,8,Female
10162,26,60511,5,Male
10163,40,72324,96,Male
10164,52,47768,94,Female
10165,67,42252,78,Male
10166,24,26283,47,Male
10167,32,67799,43,Female
10168,37,85290,10,Male
10169,67,75517,10,Male
10170,42,61742,6,Female
10171,20,84472,16,Female
10172,63,119015,60,Female
10173,41,43366,26,Female
10174,51,15000,21,Female
10175,63,66847,100,Female
10176,39,81650,58,Female
10177,28,29053,41,Male
10178,65,76654,30,Female
10179,25,53257,5,Female
10180,56,66736,10,Male
10181,60,41619,95,Female
10182,52,40389,11,Female
10183,66,37907,63,Female
10184,63,73350,7,Male
10185,55,47513,59,Male
10186,25,65394,12,Male
10187,54,60590,64,Male
10188,44,36397,41,Female
10189,45,61521,60,Male
10190,57,64740,72,Male
10191,51,81252,28,Male
10192,49,89886,80,Female
10193,32,39610,63,Male
10194,61,67096,3,Female
10195,34,15653,32,Female
10196,50,77024,21,Female
10197,64,81946,55,Male
10198,63,15000,18,Female
10199,69,53215,53,Female
10200,33,42058,75,Male
10201,46,53164,61,Male
10202,26,49201,50,Female
10203,50,59127,8,Female
10204,66,79746,12,Female
10205,46,53725,51,Female
10206,30,40251,66,Female
10207,38,56047,41,Male
10208,38,54935,22,Female
10209,22,58268,9,Female
10210,27,47440,78,Male
10211,23,67252,79,Female
10212,68,85868,11,Female
10213,30,34620,13,Female
10214,18,69014,56,Male
10215,37,79194,28,Female
10216,64,51320,89,Male
10217,63,85044,64,Male
10218,25,58788,64,Male
10219,27,37480,70,Female
10220,26,34568,55,Male
10221,66,75696,37,Female
10222,58,73857,33,Female
10223,20,91285,25,Male
10224,28,73414,23,Female
10225,29,58010,60,Male
10226,27,69646,56,Male
10227,42,61441,63,Female
10228,66,53348,8,Female
10229,66,49012,17,Female
10230,42,25539,95,Female
10231,28,45157,90,Female
10232,53,59606,57,Male
10233,56,15000,75,Female
10234,43,49702,62,Female
10235,31,78411,94,Female
10236,56,86864,11,Male
10237,57,49451,67,Male
10238,18,48700,40,Male
10239,21,45600,40,Female
10240,47,48832,56,Male
10241,29,82852,53,Male
10242,52,92584,85,Female
10243,30,26230,99,Female
10244,69,43770,28,Female
10245,48,22730,86,Male
10246,55,59427,42,Male
10247,60,50232,46,Male
10248,40,67178,18,Female
10249,21,73264,23,Female
10250,69,71045,26,Male
10251,33,27081,99,Male
10252,24,59485,29,Male
10253,39,26085,52,Female
10254,46,94737,75,Female
10255,28,52906,46,Male
10256,50,32670,1,Female
10257,46,49114,63,Female
10258,56,64157,16,Female
10259,29,74664,25,Male
10260,24,86006,62,Male
10261,56,61258,82,Female
10262,59,53323,80,Female
10263,65,73701,83,Male
10264,43,73152,16,Male
10265,57,62375,69,Male
10266,26,76192,91,Male
10267,58,47795,70,Female
10268,51,59519,34,Male
10269,62,19340,80,Male
10270,30,87797,53,Male
10271,53,50166,23,Male
10272,42,87911,43,Male
10273,41,46876,44,Female
10274,61,66044,32,Female
10275,34,61094,23,Female
10276,19,47960,20,Male
10277,30,69592,19,Male
10278,48,85538,93,Female
10279,46,95795,72,Male
10280,67,74854,29,Male
10281,45,35799,18,Male
10282,44,31888,69,Male
10283,32,82778,12,Male
10284,48,40054,10,Male
10285,57,72319,37,Female
10286,32,62678,81,Male
10287,50,86374,96,Female
10288,37,70199,55,Male
10289,59,59388,4,Male
10290,29,101224,95,Male
10291,54,76464,63,Male
10292,26,71094,90,Female
10293,40,46347,12,Male
10294,25,37067,18,Female
10295,49,54810,8,Female
10296,65,30023,32,Female
10297,31,53560,84,Female
10298,44,76019,49,Male
10299,42,79635,63,Female
10300,30,53159,77,Male
10301,38,118719,59,Female
10302,62,85466,87,Female
10303,48,59400,67,Female
10304,54,82828,99,Male
10305,65,48410,39,Female
10306,60,65078,50,Male
10307,22,52788,85,Female
10308,30,35764,71,Female
10309,45,70652,26,Female
10310,60,59881,23,Male
10311,42,61365,96,Male
10312,68,59457,63,Male
10313,52,42037,66,Female
10314,64,91766,39,Female
10315,56,64974,66,Female
10316,24,54660,46,Female
10317,55,33815,15,Male
10318,49,88067,16,Female
10319,20,78346,90,Male
10320,62,60030,72,Male
10321,56,34317,16,Male
10322,54,93178,85,Female
10323,67,52704,39,Male
10324,39,46569,11,Male
10325,25,59017,88,Male
10326,34,67502,36,Female
10327,69,56627,18,Male
10328,44,15000,23,Male
10329,50,64992,77,Male
10330,63,78451,49,Male
10331,34,42178,42,Male
10332,59,91211,44,Male
10333,29,77497,1,Female
10334,65,69375,7,Male
10335,63,39718,48,Female
10336,44,65577,85,Female
10337,65,67098,16,Female
10338,25,58361,48,Female
10339,40,77826,78,Male
10340,59,52785,43,Female
10341,66,54567,51,Male
10342,46,46672,66,Male
10343,67,50975,31,Male
10344,37,57000,39,Female
10345,33,56277,9,Male
10346,34,55379,41,Male
10347,33,78481,63,Female
10348,36,90053,14,Male
10349,25,34362,58,Male
10350,55,89589,74,Male
10351,55,73489,88,Female
10352,46,42138,97,Male
10353,58,53402,98,Male
10354,53,65679,84,Male
10355,43,26899,64,Male
10356,48,58265,28,Female
10357,61,70510,4,Female
10358,29,45112,34,Female
10359,34,30402,4,Male
10360,32,63972,70,Male
10361,26,104165,58,Male
10362,56,45735,86,Female
10363,59,46259,4,Female
10364,65,55990,50,Male
10365,29,91394,5,Male
10366,49,26951,75,Male
10367,42,75396,45,Female
10368,56,50581,35,Male
10369,35,52305,83,Female
10370,32,39796,75,Female
10371,49,55020,75,Male
10372,23,40374,27,Male
10373,61,49153,2,Male
10374,60,15000,54,Female
10375,69,25321,72,Male
10376,52,66734,98,Female
10377,51,85244,84,Female
10378,55,124596,87,Male
10379,22,78491,79,Male
10380,35,49706,48,Female
10381,33,20327,77,Female
10382,25,70795,95,Male
10383,42,30949,49,Female
10384,49,43856,78,Male
10385,43,77720,1,Male
10386,69,65884,91,Male
10387,39,41418,33,Male
10388,48,25872,35,Female
10389,60,64244,54,Male
10390,27,66713,56,Male
10391,29,90077,15,Female
10392,45,15000,69,Female
10393,23,62364,4,Male
10394,37,78335,84,Male
10395,22,51595,64,Female
10396,40,28066,22,Female
10397,26,41504,24,Male
10398,46,60748,47,Female
10399,33,50259,75,Female
10400,63,66077,6,Female
10401,39,85587,27,Female
10402,25,52013,10,Male
10403,37,84394,39,Male
10404,68,57686,74,Male
10405,31,66778,90,Male
10406,56,57657,37,Female
10407,54,67296,54,Female
10408,67,70774,97,Female
10409,51,72836,51,Female
10410,28,60064,60,Male
10411,57,15000,72,Male
10412,50,71910,51,Female
10413,48,20594,62,Male
10414,61,47862,49,Male
10415,51,15000,51,Female
10416,67,93971,28,Male
10417,24,68346,36,Male
10418,66,53483,25,Female
10419,40,88378,36,Female
10420,63,70640,77,Female
10421,24,62491,60,Male
10422,42,67902,7,Female
10423,20,52358,65,Female
10424,55,35206,73,Male
10425,37,79217,92,Male
10426,51,58580,36,Female
10427,66,24817,94,Male
10428,61,70147,73,Male
10429,61,60817,30,Female
10430,47,93996,99,Female
10431,34,65370,47,Male
10432,27,36378,91,Female
10433,52,24196,29,Male
10434,37,85285,5,Male
10435,35,58727,65,Male
10436,62,42683,69,Male
10437,61,45606,63,Female
10438,44,85966,93,Male
10439,66,69436,56,Female
10440,53,81943,17,Male
10441,40,64904,51,Male
10442,49,43267,37,Female
10443,27,95731,88,Female
10444,28,52179,91,Male
10445,55,76088,9,Male
10446,23,81684,38,Female
10447,58,60125,53,Female
10448,64,37735,13,Female
10449,51,46436,90,Male
10450,53,73543,53,Female
10451,54,70676,75,Male
10452,34,86013,88,Female
10453,57,82785,97,Female
10454,57,40940,49,Female
10455,29,88872,70,Male
10456,38,39476,35,Female
10457,57,71895,16,Female
10458,36,108429,13,Male
10459,20,66249,11,Female
10460,35,24424,87,Male
10461,68,53482,2,Male
10462,36,103496,94,Male
10463,64,55858,19,Female
10464,23,86539,45,Female
10465,33,40867,46,Male
10466,25,52886,47,Male
10467,65,55685,49,Male
10468,35,99018,79,Female
10469,69,53881,42,Male
10470,65,22291,33,Male
10471,60,107639,41,Female
10472,56,64549,69,Female
10473,66,73093,86,Male
10474,66,27862,91,Male
10475,29,65155,99,Male
10476,62,60381,19,Male
10477,27,40674,39,Female
10478,24,73359,7,Male
10479,63,25872,39,Female
10480,18,40533,98,Female
10481,66,84239,34,Male
10482,53,45483,91,Female
10483,38,50132,44,Male
10484,54,61800,69,Female
10485,69,52561,68,Male
10486,41,73817,63,Female
10487,42,63519,71,Female
10488,24,29867,48,Male
10489,59,45302,3,Female
10490,34,43139,85,Female
10491,46,50731,34,Female
10492,47,62239,9,Female
10493,24,66125,61,Female
10494,50,15000,20,Female
10495,24,80501,40,Female
10496,41,58182,12,Female
10497,28,37592,28,Female
10498,26,79046,48,Male
10499,29,17888,97,Female
10500,52,28485,74,Female
10501,21,102583,75,Male
10502,53,62926,7,Female
10503,45,45255,82,Female
10504,30,62169,83,Male
10505,40,56368,14,Female
10506,36,60715,81,Male
10507,59,69782,87,Male
10508,54,56039,19,Female
10509,56,67093,54,Male
10510,41,56839,60,Male
10511,33,43582,67,Female
10512,50,37878,34,Female
10513,29,86381,89,Male
10514,51,72948,41,Female
10515,24,80741,31,Male
10516,28,60075,39,Male
10517,48,64513,78,Female
10518,46,56432,52,Male
10519,30,83149,47,Female
10520,48,53103,20,Female
10521,19,40319,96,Female
10522,56,70425,97,Female
10523,32,56957,52,Male
10524,28,64998,95,Female
10525,51,74222,71,Female
10526,56,48417,62,Female
10527,21,55621,5,Male
10528,28,53791,57,Female
10529,46,85735,4,Male
10530,19,60286,11,Male
10531,33,63127,19,Male
10532,56,36871,84,Male
10533,30,74615,27,Female
10534,54,68562,29,Female
10535,34,43295,18,Male
10536,38,98459,37,Male
10537,61,66743,61,Female
10538,36,47527,47,Male
10539,24,59942,89,Male
10540,55,52628,20,Male
10541,25,90877,70,Female
10542,30,78663,100,Male
10543,54,69080,49,Male
10544,19,94336,15,Male
10545,58,39235,18,Female
10546,28,75517,38,Male
10547,41,70945,89,Female
10548,23,55390,84,Female
10549,43,55480,22,Female
10550,24,78463,76,Female
10551,56,76997,60,Male
10552,36,31554,97,Male
10553,23,96328,93,Female
10554,60,82855,66,Male
10555,46,54369,26,Male
10556,60,44175,64,Female
10557,56,82208,96,Female
10558,19,69928,58,Male
10559,36,74328,3,Male
10560,21,71417,30,Male
10561,23,84290,19,Male
10562,66,77118,10,Female
10563,54,49322,89,Female
10564,45,48150,46,Female
10565,47,67119,19,Male
10566,24,105794,58,Female
10567,26,57004,85,Male
10568,42,67262,6,Female
10569,50,77891,51,Male
10570,18,51615,14,Male
10571,68,75949,58,Female
10572,23,60279,8,Female
10573,35,84997,2,Male
10574,27,41108,18,Male
10575,45,106277,86,Female
10576,28,53750,57,Male
10577,50,70429,94,Male
10578,18,60097,100,Male
10579,30,38426,92,Female
10580,54,76665,35,Male
10581,37,54713,66,Male
10582,18,70514,56,Male
10583,69,43897,100,Female
10584,20,54803,82,Female
10585,35,54111,43,Female
10586,58,71012,73,Male
10587,31,66156,92,Male
10588,48,56468,72,Male
10589,44,52601,8,Male
10590,34,66298,5,Male
10591,63,63954,13,Male
10592,46,62578,7,Female
10593,53,99386,21,Male
10594,54,71038,93,Female
10595,43,98480,37,Male
10596,34,58609,45,Male
10597,39,59031,52,Female
10598,42,49891,48,Female
10599,19,66038,62,Male
10600,39,53486,78,Male
10601,22,50636,51,Male
10602,21,21993,4,Female
10603,53,89316,86,Male
10604,23,52334,56,Male
10605,69,89499,75,Female
10606,38,58075,34,Female
10607,30,72891,45,Male
10608,54,61485,16,Male
10609,42,68294,9,Female
10610,43,39819,80,Male
10611,56,83647,16,Female
10612,37,52663,95,Female
10613,50,78513,31,Male
10614,31,30786,13,Female
10615,53,44909,5,Female
10616,34,67435,47,Male
10617,38,56727,39,Female
10618,63,69137,18,Female
10619,33,64151,20,Male
10620,63,96558,2,Male
10621,33,70806,40,Female
10622,37,51346,30,Male
10623,46,52135,10,Female
10624,45,84082,64,Female
10625,25,29433,42,Female
10626,41,71183,75,Male
10627,20,37684,53,Female
10628,42,82184,93,Female
10629,36,51355,53,Male
10630,50,70524,40,Male
10631,19,60743,16,Male
10632,32,32266,48,Male
10633,39,72806,61,Female
10634,27,45582,92,Male
10635,35,76037,81,Male
10636,39,39960,38,Female
10637,63,64841,44,Female
10638,66,60781,15,Male
10639,44,47948,95,Male
10640,30,87595,61,Male
10641,50,60670,7,Male
10642,22,51566,30,Female
10643,43,65975,36,Male
10644,30,30886,90,Female
10645,44,109033,11,Female
10646,31,38286,70,Male
10647,41,71035,29,Female
10648,20,61222,92,Male
10649,64,83608,79,Male
10650,68,63558,93,Male
10651,66,47234,6,Male
10652,47,22840,76,Female
10653,52,24397,51,Male
10654,65,55239,80,Female
10655,31,87406,38,Male
10656,29,26557,73,Female
10657,45,96987,22,Female
10658,61,81738,97,Male
10659,46,33025,90,Male
10660,60,38296,54,Female
10661,34,40311,40,Female
10662,57,65985,7,Female
10663,66,58875,96,Male
10664,38,58127,40,Male
10665,40,49907,24,Male
10666,37,63563,41,Male
10667,28,76742,51,Female
10668,51,57436,39,Female
10669,27,46746,83,Female
10670,27,79842,43,Female
10671,60,55573,69,Female
10672,23,71039,94,Male
10673,53,58002,59,Male
10674,41,81700,25,Female
10675,29,84664,94,Male
10676,60,83966,25,Male
10677,40,48962,73,Male
10678,44,48757,91,Male
10679,62,77474,24,Male
10680,54,58708,62,Female
10681,23,59315,43,Female
10682,18,46101,59,Male
10683,23,88188,54,Female
10684,67,80809,79,Female
10685,39,57620,26,Male
10686,58,47092,54,Male
10687,41,46206,61,Male
10688,42,62664,94,Male
10689,32,67735,75,Female
10690,43,42751,93,Male
10691,25,35102,79,Male
10692,68,61593,44,Female
10693,41,77293,9,Male
10694,65,61476,42,Female
10695,55,55012,29,Female
10696,23,37399,79,Male
10697,52,47320,81,Female
10698,59,77568,80,Male
10699,18,34935,58,Female
10700,63,95454,86,Male
10701,53,61701,63,Male
10702,29,28273,49,Female
10703,55,70064,11,Male
10704,28,69004,89,Female
10705,29,51247,54,Female
10706,59,78786,30,Male
10707,67,47602,66,Female
10708,56,72639,65,Male
10709,24,59304,58,Female
10710,28,54328,57,Male
10711,53,86859,37,Female
10712,69,79670,54,Female
10713,48,37850,73,Female
10714,50,67606,69,Female
10715,30,97869,24,Female
10716,35,87377,63,Male
10717,58,41812,91,Male
10718,41,91919,94,Female
10719,26,78600,51,Male
10720,48,39028,15,Male
10721,58,64153,47,Male
10722,27,69553,73,Female
10723,19,38461,46,Male
10724,55,74121,30,Male
10725,32,108595,79,Female
10726,20,87304,20,Female
10727,60,63239,57,Female
10728,48,54372,49,Female
10729,23,66567,56,Female
10730,20,40495,56,Male
10731,28,50449,25,Male
10732,32,20764,9,Male
10733,62,68691,22,Female
10734,69,53249,77,Male
10735,45,72361,37,Female
10736,27,62395,28,Male
10737,55,39783,14,Male
10738,64,64009,30,Female
10739,67,45730,39,Male
10740,67,93108,57,Male
10741,24,43130,5,Female
10742,32,50598,12,Male
10743,35,39728,35,Male
10744,35,37995,41,Male
10745,69,60601,63,Female
10746,58,35090,42,Female
10747,41,56242,65,Male
10748,19,68600,65,Male
10749,57,51527,43,Female
10750,37,15941,60,Female
10751,51,86679,20,Female
10752,60,65331,98,Male
10753,43,65571,98,Male
10754,24,55358,63,Female
10755,55,76217,24,Female
10756,47,78759,92,Male
10757,59,80759,75,Female
10758,22,65374,72,Male
10759,28,32480,35,Female
10760,18,68103,41,Female
10761,51,65348,16,Male
10762,18,49027,80,Female
10763,36,43962,6,Female
10764,19,70860,20,Male
10765,38,58483,56,Male
10766,37,52197,75,Male
10767,40,93448,8,Male
10768,38,73430,84,Male
10769,41,68690,96,Female
10770,21,84368,97,Female
10771,29,66607,6,Male
10772,39,45917,92,Male
10773,37,52208,8,Female
10774,35,74638,62,Male
10775,18,72496,14,Male
10776,47,68926,3,Male
10777,50,37245,2,Female
10778,41,76267,22,Male
10779,31,58699,97,Female
10780,53,71998,85,Female
10781,22,43396,70,Male
10782,28,99320,71,Male
10783,41,64949,6,Male
10784,48,51649,50,Female
10785,30,72923,44,Male
10786,33,77161,8,Female
10787,41,72681,24,Female
10788,30,40103,27,Female
10789,41,82853,53,Male
10790,43,53102,51,Female
10791,19,59678,28,Female
10792,33,15824,59,Male
10793,55,50718,69,Male
10794,63,50593,83,Male
10795,18,69012,73,Female
10796,66,49500,25,Female
10797,28,27567,44,Male
10798,68,64876,47,Female
10799,52,54991,13,Female
10800,60,45428,53,Male
10801,46,61750,53,Female
10802,54,24405,37,Female
10803,34,72409,63,Male
10804,56,56343,66,Male
10805,59,54653,40,Female
10806,45,79056,78,Female
